CADCellName,Label,X,Y,Z,XANG,YANG,ZANG,SC_X,SC_Y,L,K0L,K1L,K2L,K3L
BPM15201,BPM15201,0,0,1434.664,0,0,0,0.001352695,0.000908254,0,0,0,0,0
Q15201,Q15201,0,0,1434.664,0,0,0,0.001352695,0.000908254,0.0534,0,0.034108333,0,0
DAQ2,DAQ2,0,0,1434.7174,0,0,0,0.00135266,0.000913024,0.027,0,0,0,0
K15_2A1,K15_2A1,0,0,1434.7444,0,0,0,0.00135202,0.000915859,0.3256,0,0,0,0
XC15202,XC15202,0,0,1435.07,0,0,0,0.001343814,0.0009498,0,0,0,0,0
K15_2A2,K15_2A2,0,0,1435.07,0,0,0,0.001343814,0.0009498,0.25,0,0,0,0
YC15203,YC15203,0,0,1435.32,0,0,0,0.001337588,0.000976016,0,0,0,0,0
K15_2A3,K15_2A3,0,0,1435.32,0,0,0,0.001337588,0.000976016,2.4685,0,0,0,0
K15_2B,K15_2B,0,0,1437.7885,0,0,0,0.001278595,0.001239141,3.0441,0,0,0,0
K15_2C,K15_2C,0,0,1440.8326,0,0,0,0.00121404,0.001569615,3.0441,0,0,0,0
D152DA,D152DA,0,0,1443.8767,0,0,0,0.001157687,0.001898884,0.0647,0,0,0,0
D152DB,D152DB,0,0,1443.9414,0,0,0,0.00115675,0.001906104,0.2659,0,0,0,0
TCY15280,TCY15280,0,0,1444.2073,0,0,0,0.00115295,0.00193579,1.219,0,0,0,0
TCY15280,TCY15280,0,0,1445.4263,0,0,0,0.001136624,0.0020721,1.219,0,0,0,0
D152DC,D152DC,0,0,1446.6453,0,0,0,0.001122146,0.002208715,0.2755,0,0,0,0
DAQ1,DAQ1,0,0,1446.9208,0,0,0,0.001119137,0.002239628,0.0342,0,0,0,0
Q15301,Q15301,0,0,1446.955,0,0,0,0.001118771,0.002243466,0.0534,0,-0.044186932,0,0
BPM15301,BPM15301,0,0,1447.0084,0,0,0,0.001119521,0.002246811,0,0,0,0,0
Q15301,Q15301,0,0,1447.0084,0,0,0,0.001119521,0.002246811,0.0534,0,-0.044186932,0,0
DAQ2,DAQ2,0,0,1447.0618,0,0,0,0.001122918,0.002244856,0.027,0,0,0,0
K15_3A1,K15_3A1,0,0,1447.0888,0,0,0,0.001125306,0.002242528,0.3312,0,0,0,0
XC15302,XC15302,0,0,1447.42,0,0,0,0.001154212,0.002213101,0,0,0,0,0
K15_3A2,K15_3A2,0,0,1447.42,0,0,0,0.001154212,0.002213101,0.4044,0,0,0,0
YC15303,YC15303,0,0,1447.8244,0,0,0,0.00118964,0.002177206,0,0,0,0,0
K15_3A3,K15_3A3,0,0,1447.8244,0,0,0,0.00118964,0.002177206,2.3085,0,0,0,0
K15_3B,K15_3B,0,0,1450.1329,0,0,0,0.001393886,0.001973162,3.0441,0,0,0,0
K15_3C,K15_3C,0,0,1453.177,0,0,0,0.00166661,0.00170793,3.0441,0,0,0,0
K15_3D,K15_3D,0,0,1456.2211,0,0,0,0.001940821,0.001448136,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1459.2652,0,0,0,0.00221514,0.001195822,0.0342,0,0,0,0
Q15401,Q15401,0,0,1459.2994,0,0,0,0.002218316,0.001193095,0.0534,0,0.035635994,0,0
BPM15401,BPM15401,0,0,1459.3528,0,0,0,0.002221164,0.001189972,0,0,0,0,0
Q15401,Q15401,0,0,1459.3528,0,0,0,0.002221164,0.001189972,0.0534,0,0.035635994,0,0
DAQ2,DAQ2,0,0,1459.4062,0,0,0,0.002219786,0.001189118,0.027,0,0,0,0
K15_4A1,K15_4A1,0,0,1459.4332,0,0,0,0.002218021,0.001189259,0.3268,0,0,0,0
XC15402,XC15402,0,0,1459.76,0,0,0,0.002195837,0.001190574,0,0,0,0,0
K15_4A2,K15_4A2,0,0,1459.76,0,0,0,0.002195837,0.001190574,0.25,0,0,0,0
YC15403,YC15403,0,0,1460.01,0,0,0,0.002178912,0.001191665,0,0,0,0,0
K15_4A3,K15_4A3,0,0,1460.01,0,0,0,0.002178912,0.001191665,2.4673,0,0,0,0
K15_4B,K15_4B,0,0,1462.4773,0,0,0,0.002012204,0.001205282,3.0441,0,0,0,0
K15_4C,K15_4C,0,0,1465.5214,0,0,0,0.00180971,0.001229976,3.0441,0,0,0,0
K15_4D,K15_4D,0,0,1468.5655,0,0,0,0.00161138,0.001262729,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1471.6096,0,0,0,0.001418215,0.001302745,0.0342,0,0,0,0
Q15501,Q15501,0,0,1471.6438,0,0,0,0.001416139,0.001303288,0.0534,0,-0.016853094,0,0
BPM15501,BPM15501,0,0,1471.6972,0,0,0,0.001413537,0.00130355,0,0,0,0,0
Q15501,Q15501,0,0,1471.6972,0,0,0,0.001413537,0.00130355,0.0534,0,-0.016853094,0,0
DAQ2,DAQ2,0,0,1471.7506,0,0,0,0.001412208,0.001302642,0.027,0,0,0,0
K15_5A1,K15_5A1,0,0,1471.7776,0,0,0,0.001411858,0.001301887,0.3324,0,0,0,0
XC15502,XC15502,0,0,1472.11,0,0,0,0.001407058,0.001292155,0,0,0,0,0
K15_5A2,K15_5A2,0,0,1472.11,0,0,0,0.001407058,0.001292155,0.3937,0,0,0,0
YC15503,YC15503,0,0,1472.5037,0,0,0,0.00140145,0.001280733,0,0,0,0,0
K15_5A3,K15_5A3,0,0,1472.5037,0,0,0,0.00140145,0.001280733,2.318,0,0,0,0
K15_5B,K15_5B,0,0,1474.8217,0,0,0,0.001370116,0.001215951,3.0441,0,0,0,0
K15_5C,K15_5C,0,0,1477.8658,0,0,0,0.001334275,0.001138735,3.0441,0,0,0,0
K15_5D,K15_5D,0,0,1480.9099,0,0,0,0.001304785,0.001071901,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1483.954,0,0,0,0.001281923,0.001017134,0.0342,0,0,0,0
Q15601,Q15601,0,0,1483.9882,0,0,0,0.001281757,0.001016636,0.0534,0,0.015006816,0,0
BPM15601,BPM15601,0,0,1484.0416,0,0,0,0.001280987,0.001016268,0,0,0,0,0
Q15601,Q15601,0,0,1484.0416,0,0,0,0.001280987,0.001016268,0.0534,0,0.015006816,0,0
DAQ2,DAQ2,0,0,1484.095,0,0,0,0.001279192,0.001016719,0.027,0,0,0,0
K15_6A1,K15_6A1,0,0,1484.122,0,0,0,0.001278026,0.001017155,0.328,0,0,0,0
XC15602,XC15602,0,0,1484.45,0,0,0,0.001263451,0.001022163,0,0,0,0,0
K15_6A2,K15_6A2,0,0,1484.45,0,0,0,0.001263451,0.001022163,0.25,0,0,0,0
YC15603,YC15603,0,0,1484.7,0,0,0,0.001252416,0.00102609,0,0,0,0,0
K15_6A3,K15_6A3,0,0,1484.7,0,0,0,0.001252416,0.00102609,2.4661,0,0,0,0
K15_6B,K15_6B,0,0,1487.1661,0,0,0,0.001146248,0.001068861,3.0441,0,0,0,0
K15_6C,K15_6C,0,0,1490.2102,0,0,0,0.001024605,0.001131459,3.0441,0,0,0,0
K15_6D,K15_6D,0,0,1493.2543,0,0,0,0.000916638,0.00120305,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1496.2984,0,0,0,0.00082702,0.001281879,0.0342,0,0,0,0
Q15701,Q15701,0,0,1496.3326,0,0,0,0.000826171,0.001282851,0.0534,0,-0.03144373,0,0
BPM15701,BPM15701,0,0,1496.386,0,0,0,0.000825546,0.001283293,0,0,0,0,0
Q15701,Q15701,0,0,1496.386,0,0,0,0.000825546,0.001283293,0.0534,0,-0.03144373,0,0
DAQ2,DAQ2,0,0,1496.4394,0,0,0,0.000826314,0.001281583,0.027,0,0,0,0
K15_7A1,K15_7A1,0,0,1496.4664,0,0,0,0.000827056,0.001280174,0.3336,0,0,0,0
XC15702,XC15702,0,0,1496.8,0,0,0,0.000836077,0.001262367,0,0,0,0,0
K15_7A2,K15_7A2,0,0,1496.8,0,0,0,0.000836077,0.001262367,0.25,0,0,0,0
YC15703,YC15703,0,0,1497.05,0,0,0,0.000843021,0.001249095,0,0,0,0,0
K15_7A3,K15_7A3,0,0,1497.05,0,0,0,0.000843021,0.001249095,2.4605,0,0,0,0
K15_7B,K15_7B,0,0,1499.5105,0,0,0,0.000918233,0.001121131,3.0441,0,0,0,0
K15_7C,K15_7C,0,0,1502.5546,0,0,0,0.001025738,0.000972541,3.0441,0,0,0,0
K15_7D,K15_7D,0,0,1505.5987,0,0,0,0.001144567,0.000839248,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1508.6428,0,0,0,0.001271145,0.000728701,0.0342,0,0,0,0
Q15801,Q15801,0,0,1508.677,0,0,0,0.001272651,0.000727654,0.0534,0,0.041111504,0,0
BPM15801,BPM15801,0,0,1508.7304,0,0,0,0.001273605,0.000726827,0,0,0,0,0
Q15801,Q15801,0,0,1508.7304,0,0,0,0.001273605,0.000726827,0.0534,0,0.041111504,0,0
DAQ2,DAQ2,0,0,1508.7838,0,0,0,0.001271766,0.000727605,0.027,0,0,0,0
K15_8A1,K15_8A1,0,0,1508.8108,0,0,0,0.001270131,0.000728406,0.3292,0,0,0,0
XC15802,XC15802,0,0,1509.14,0,0,0,0.001249804,0.000738124,0,0,0,0,0
K15_8A2,K15_8A2,0,0,1509.14,0,0,0,0.001249804,0.000738124,0.4413,0,0,0,0
YC15803,YC15803,0,0,1509.5813,0,0,0,0.001222681,0.000751703,0,0,0,0,0
K15_8A3,K15_8A3,0,0,1509.5813,0,0,0,0.001222681,0.000751703,2.2736,0,0,0,0
K15_8B,K15_8B,0,0,1511.8549,0,0,0,0.001085681,0.00083041,3.0441,0,0,0,0
K15_8C,K15_8C,0,0,1514.899,0,0,0,0.000912307,0.00095356,3.0441,0,0,0,0
K15_8D1,K15_8D1,0,0,1517.9431,0,0,0,0.000756639,0.001090184,2.3869,0,0,0,0
XC15900,XC15900,0,0,1520.33,0,0,0,0.000654401,0.00120346,0,0,0,0,0
K15_8D2,K15_8D2,0,0,1520.33,0,0,0,0.000654401,0.00120346,0.25,0,0,0,0
YC15900,YC15900,0,0,1520.58,0,0,0,0.000645092,0.001215598,0,0,0,0,0
K15_8D3,K15_8D3,0,0,1520.58,0,0,0,0.000645092,0.001215598,0.4072,0,0,0,0
DAQ3,DAQ3,0,0,1520.9872,0,0,0,0.000630572,0.001235422,0.3533,0,0,0,0
Q15901,Q15901,0,0,1521.3405,0,0,0,0.000618896,0.001253155,0.0534,0,-0.042020775,0,0
BPM15901,BPM15901,0,0,1521.3939,0,0,0,0.000617883,0.001254436,0,0,0,0,0
Q15901,Q15901,0,0,1521.3939,0,0,0,0.000617883,0.001254436,0.0534,0,-0.042020775,0,0
DAQ4F,DAQ4F,0,0,1521.4473,0,0,0,0.000618273,0.001252904,0.5032,0,0,0,0
MOTR22,MOTR22,0,0,1521.9505,0,0,0,0.000629228,0.001225309,0,0,0,0,0
DAQ4G,DAQ4G,0,0,1521.9505,0,0,0,0.000629228,0.001225309,0.5,0,0,0,0
PH15902,PH15902,0,0,1522.4505,0,0,0,0.000641409,0.001198066,0,0,0,0,0
DAQ4H,DAQ4H,0,0,1522.4505,0,0,0,0.000641409,0.001198066,1.5495,0,0,0,0
LI15END,LI15END,0,0,1524,0,0,0,0.000686579,0.001114888,0,0,0,0,0
LI16BEG,LI16BEG,0,0,1524,0,0,0,0.000686579,0.001114888,0,0,0,0,0
K16_1A,K16_1A,0,0,1524,0,0,0,0.000686579,0.001114888,3.0441,0,0,0,0
K16_1B,K16_1B,0,0,1527.0441,0,0,0,0.000798663,0.000955323,3.0441,0,0,0,0
K16_1C,K16_1C,0,0,1530.0882,0,0,0,0.000933444,0.000810563,3.0441,0,0,0,0
K16_1D,K16_1D,0,0,1533.1323,0,0,0,0.001081861,0.000688924,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1536.1764,0,0,0,0.001238496,0.000603343,0.0342,0,0,0,0
Q16201,Q16201,0,0,1536.2106,0,0,0,0.001240334,0.000602669,0.0534,0,0.043145957,0,0
BPM16201,BPM16201,0,0,1536.264,0,0,0,0.001241777,0.000602323,0,0,0,0,0
Q16201,Q16201,0,0,1536.264,0,0,0,0.001241777,0.000602323,0.0534,0,0.043145957,0,0
DAQ2,DAQ2,0,0,1536.3174,0,0,0,0.00124036,0.000603381,0.027,0,0,0,0
K16_2A1,K16_2A1,0,0,1536.3444,0,0,0,0.001238922,0.000604273,0.3256,0,0,0,0
XC16202,XC16202,0,0,1536.67,0,0,0,0.001221226,0.00061515,0,0,0,0,0
K16_2A2,K16_2A2,0,0,1536.67,0,0,0,0.001221226,0.00061515,0.3655,0,0,0,0
YC16203,YC16203,0,0,1537.0355,0,0,0,0.001201454,0.000628008,0,0,0,0,0
K16_2A3,K16_2A3,0,0,1537.0355,0,0,0,0.001201454,0.000628008,2.353,0,0,0,0
K16_2B,K16_2B,0,0,1539.3885,0,0,0,0.001076754,0.00072441,3.0441,0,0,0,0
K16_2C,K16_2C,0,0,1542.4326,0,0,0,0.000924632,0.000873783,3.0441,0,0,0,0
K16_2D,K16_2D,0,0,1545.4767,0,0,0,0.000787672,0.001039156,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1548.5208,0,0,0,0.000674177,0.001213388,0.0342,0,0,0,0
Q16301,Q16301,0,0,1548.555,0,0,0,0.000673103,0.001215423,0.0534,0,-0.044670406,0,0
BPM16301,BPM16301,0,0,1548.6084,0,0,0,0.000672237,0.001217151,0,0,0,0,0
Q16301,Q16301,0,0,1548.6084,0,0,0,0.000672237,0.001217151,0.0534,0,-0.044670406,0,0
DAQ2,DAQ2,0,0,1548.6618,0,0,0,0.000672987,0.001215978,0.027,0,0,0,0
K16_3A1,K16_3A1,0,0,1548.6888,0,0,0,0.000673775,0.001214652,0.3312,0,0,0,0
XC16302,XC16302,0,0,1549.02,0,0,0,0.000683455,0.001198046,0,0,0,0,0
K16_3A2,K16_3A2,0,0,1549.02,0,0,0,0.000683455,0.001198046,0.25,0,0,0,0
YC16303,YC16303,0,0,1549.27,0,0,0,0.000691027,0.001185578,0,0,0,0,0
K16_3A3,K16_3A3,0,0,1549.27,0,0,0,0.000691027,0.001185578,2.4629,0,0,0,0
K16_3B,K16_3B,0,0,1551.7329,0,0,0,0.000775777,0.00106526,3.0441,0,0,0,0
K16_3C,K16_3C,0,0,1554.777,0,0,0,0.000900087,0.000925616,3.0441,0,0,0,0
K16_3D,K16_3D,0,0,1557.8211,0,0,0,0.001038205,0.000800236,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1560.8652,0,0,0,0.001184841,0.000696042,0.0342,0,0,0,0
Q16401,Q16401,0,0,1560.8994,0,0,0,0.001186565,0.000695051,0.0534,0,0.04132467,0,0
BPM16401,BPM16401,0,0,1560.9528,0,0,0,0.001187948,0.000694278,0,0,0,0,0
Q16401,Q16401,0,0,1560.9528,0,0,0,0.001187948,0.000694278,0.0534,0,0.04132467,0,0
DAQ2,DAQ2,0,0,1561.0062,0,0,0,0.001186712,0.000695047,0.027,0,0,0,0
K16_4A1,K16_4A1,0,0,1561.0332,0,0,0,0.001185425,0.000695827,0.3268,0,0,0,0
XC16402,XC16402,0,0,1561.36,0,0,0,0.001169535,0.000705238,0,0,0,0,0
K16_4A2,K16_4A2,0,0,1561.36,0,0,0,0.001169535,0.000705238,0.3675,0,0,0,0
YC16403,YC16403,0,0,1561.7275,0,0,0,0.00115176,0.000716211,0,0,0,0,0
K16_4A3,K16_4A3,0,0,1561.7275,0,0,0,0.00115176,0.000716211,2.3498,0,0,0,0
K16_4B,K16_4B,0,0,1564.0773,0,0,0,0.001040704,0.000794806,3.0441,0,0,0,0
K16_4C,K16_4C,0,0,1567.1214,0,0,0,0.000905861,0.000913442,3.0441,0,0,0,0
K16_4D,K16_4D,0,0,1570.1655,0,0,0,0.000785426,0.001044606,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1573.2096,0,0,0,0.000686245,0.00118372,0.0342,0,0,0,0
Q16501,Q16501,0,0,1573.2438,0,0,0,0.000685309,0.001185357,0.0534,0,-0.040294213,0,0
BPM16501,BPM16501,0,0,1573.2972,0,0,0,0.000684592,0.001186637,0,0,0,0,0
Q16501,Q16501,0,0,1573.2972,0,0,0,0.000684592,0.001186637,0.0534,0,-0.040294213,0,0
DAQ2,DAQ2,0,0,1573.3506,0,0,0,0.000685357,0.001185367,0.027,0,0,0,0
K16_5A1,K16_5A1,0,0,1573.3776,0,0,0,0.000686121,0.00118408,0.3324,0,0,0,0
XC16502,XC16502,0,0,1573.71,0,0,0,0.000695499,0.001167925,0,0,0,0,0
K16_5A2,K16_5A2,0,0,1573.71,0,0,0,0.000695499,0.001167925,0.3651,0,0,0,0
YC16503,YC16503,0,0,1574.0751,0,0,0,0.000706187,0.001150271,0,0,0,0,0
K16_5A3,K16_5A3,0,0,1574.0751,0,0,0,0.000706187,0.001150271,2.3466,0,0,0,0
K16_5B,K16_5B,0,0,1576.4217,0,0,0,0.000783248,0.001039276,3.0441,0,0,0,0
K16_5C,K16_5C,0,0,1579.4658,0,0,0,0.000899961,0.000903938,3.0441,0,0,0,0
K16_5D,K16_5D,0,0,1582.5099,0,0,0,0.001029181,0.00078244,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1585.554,0,0,0,0.001166353,0.000681466,0.0342,0,0,0,0
Q16601,Q16601,0,0,1585.5882,0,0,0,0.001167966,0.000680504,0.0534,0,0.040333137,0,0
BPM16601,BPM16601,0,0,1585.6416,0,0,0,0.001169228,0.000679743,0,0,0,0,0
Q16601,Q16601,0,0,1585.6416,0,0,0,0.001169228,0.000679743,0.0534,0,0.040333137,0,0
DAQ2,DAQ2,0,0,1585.695,0,0,0,0.001167974,0.000680455,0.027,0,0,0,0
K16_6A1,K16_6A1,0,0,1585.722,0,0,0,0.001166704,0.000681189,0.328,0,0,0,0
XC16602,XC16602,0,0,1586.05,0,0,0,0.001150981,0.000690085,0,0,0,0,0
K16_6A2,K16_6A2,0,0,1586.05,0,0,0,0.001150981,0.000690085,0.4139,0,0,0,0
YC16603,YC16603,0,0,1586.4639,0,0,0,0.001131246,0.000701762,0,0,0,0,0
K16_6A3,K16_6A3,0,0,1586.4639,0,0,0,0.001131246,0.000701762,2.3022,0,0,0,0
K16_6B,K16_6B,0,0,1588.7661,0,0,0,0.001023922,0.000774773,3.0441,0,0,0,0
K16_6C,K16_6C,0,0,1591.8102,0,0,0,0.000890554,0.000887664,3.0441,0,0,0,0
K16_6D,K16_6D,0,0,1594.8543,0,0,0,0.000770965,0.001013013,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1597.8984,0,0,0,0.000671817,0.001146355,0.0342,0,0,0,0
Q16701,Q16701,0,0,1597.9326,0,0,0,0.000670875,0.001147924,0.0534,0,-0.041731257,0,0
BPM16701,BPM16701,0,0,1597.986,0,0,0,0.000670158,0.001149096,0,0,0,0,0
Q16701,Q16701,0,0,1597.986,0,0,0,0.000670158,0.001149096,0.0534,0,-0.041731257,0,0
DAQ2,DAQ2,0,0,1598.0394,0,0,0,0.000670943,0.001147709,0.027,0,0,0,0
K16_7A1,K16_7A1,0,0,1598.0664,0,0,0,0.000671722,0.001146361,0.3336,0,0,0,0
XC16702,XC16702,0,0,1598.4,0,0,0,0.000681331,0.001129424,0,0,0,0,0
K16_7A2,K16_7A2,0,0,1598.4,0,0,0,0.000681331,0.001129424,0.3893,0,0,0,0
YC16703,YC16703,0,0,1598.7893,0,0,0,0.000692957,0.001109759,0,0,0,0,0
K16_7A3,K16_7A3,0,0,1598.7893,0,0,0,0.000692957,0.001109759,2.3212,0,0,0,0
K16_7B,K16_7B,0,0,1601.1105,0,0,0,0.000770249,0.000995024,3.0441,0,0,0,0
K16_7C,K16_7C,0,0,1604.1546,0,0,0,0.000887546,0.000853511,3.0441,0,0,0,0
K16_7D,K16_7D,0,0,1607.1987,0,0,0,0.001016723,0.000726965,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1610.2428,0,0,0,0.001153413,0.000623717,0.0342,0,0,0,0
Q16801,Q16801,0,0,1610.277,0,0,0,0.001155017,0.000622752,0.0534,0,0.044826436,0,0
BPM16801,BPM16801,0,0,1610.3304,0,0,0,0.001156139,0.000622,0,0,0,0,0
Q16801,Q16801,0,0,1610.3304,0,0,0,0.001156139,0.000622,0.0534,0,0.044826436,0,0
DAQ2,DAQ2,0,0,1610.3838,0,0,0,0.001154496,0.000622748,0.027,0,0,0,0
K16_8A1,K16_8A1,0,0,1610.4108,0,0,0,0.001152967,0.000623507,0.3292,0,0,0,0
XC16802,XC16802,0,0,1610.74,0,0,0,0.001134042,0.000632803,0,0,0,0,0
K16_8A2,K16_8A2,0,0,1610.74,0,0,0,0.001134042,0.000632803,0.25,0,0,0,0
YC16803,YC16803,0,0,1610.99,0,0,0,0.001119731,0.000640124,0,0,0,0,0
K16_8A3,K16_8A3,0,0,1610.99,0,0,0,0.001119731,0.000640124,2.4649,0,0,0,0
K16_8B,K16_8B,0,0,1613.4549,0,0,0,0.000981104,0.000722406,3.0441,0,0,0,0
K16_8C,K16_8C,0,0,1616.499,0,0,0,0.000819202,0.000843207,3.0441,0,0,0,0
K16_8D1,K16_8D1,0,0,1619.5431,0,0,0,0.000673668,0.000977368,2.3869,0,0,0,0
XC16900,XC16900,0,0,1621.93,0,0,0,0.000578433,0.001088457,0,0,0,0,0
K16_8D2,K16_8D2,0,0,1621.93,0,0,0,0.000578433,0.001088457,0.25,0,0,0,0
YC16900,YC16900,0,0,1622.18,0,0,0,0.000569811,0.001100342,0,0,0,0,0
K16_8D3,K16_8D3,0,0,1622.18,0,0,0,0.000569811,0.001100342,0.4072,0,0,0,0
DAQ3,DAQ3,0,0,1622.5872,0,0,0,0.000556404,0.001119756,0.3533,0,0,0,0
Q16901,Q16901,0,0,1622.9405,0,0,0,0.00054562,0.001137012,0.0534,0,-0.043142495,0,0
BPM16901,BPM16901,0,0,1622.9939,0,0,0,0.000544675,0.001138316,0,0,0,0,0
Q16901,Q16901,0,0,1622.9939,0,0,0,0.000544675,0.001138316,0.0534,0,-0.043142495,0,0
DAQ4,DAQ4,0,0,1623.0473,0,0,0,0.000545001,0.001137,2.5527,0,0,0,0
LI16END,LI16END,0,0,1625.6,0,0,0,0.000606945,0.001013659,0,0,0,0,0
LI17BEG,LI17BEG,0,0,1625.6,0,0,0,0.000606945,0.001013659,0,0,0,0,0
K17_1A,K17_1A,0,0,1625.6,0,0,0,0.000606945,0.001013659,3.0441,0,0,0,0
K17_1B,K17_1B,0,0,1628.6441,0,0,0,0.00071153,0.000871583,3.0441,0,0,0,0
K17_1C,K17_1C,0,0,1631.6882,0,0,0,0.000838138,0.000742586,3.0441,0,0,0,0
K17_1D,K17_1D,0,0,1634.7323,0,0,0,0.000977765,0.000633931,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1637.7764,0,0,0,0.001125157,0.000556786,0.0342,0,0,0,0
Q17201,Q17201,0,0,1637.8106,0,0,0,0.001126879,0.000556167,0.0534,0,0.043483553,0,0
BPM17201,BPM17201,0,0,1637.864,0,0,0,0.001128259,0.000555857,0,0,0,0,0
Q17201,Q17201,0,0,1637.864,0,0,0,0.001128259,0.000555857,0.0534,0,0.043483553,0,0
DAQ2,DAQ2,0,0,1637.9174,0,0,0,0.001127021,0.000556852,0.027,0,0,0,0
K17_2A1,K17_2A1,0,0,1637.9444,0,0,0,0.001125734,0.000557687,0.3256,0,0,0,0
XC17202,XC17202,0,0,1638.27,0,0,0,0.001109954,0.00056788,0,0,0,0,0
K17_2A2,K17_2A2,0,0,1638.27,0,0,0,0.001109954,0.00056788,0.3814,0,0,0,0
YC17203,YC17203,0,0,1638.6514,0,0,0,0.001091558,0.000580422,0,0,0,0,0
K17_2A3,K17_2A3,0,0,1638.6514,0,0,0,0.001091558,0.000580422,2.3371,0,0,0,0
K17_2B,K17_2B,0,0,1640.9885,0,0,0,0.000981152,0.000669083,3.0441,0,0,0,0
K17_2C,K17_2C,0,0,1644.0326,0,0,0,0.000845517,0.000806044,3.0441,0,0,0,0
K17_2D,K17_2D,0,0,1647.0767,0,0,0,0.000723355,0.000957132,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1650.1208,0,0,0,0.000621934,0.001116166,0.0342,0,0,0,0
Q17301,Q17301,0,0,1650.155,0,0,0,0.000620969,0.001118016,0.0534,0,-0.044626077,0,0
BPM17301,BPM17301,0,0,1650.2084,0,0,0,0.00062021,0.001119574,0,0,0,0,0
Q17301,Q17301,0,0,1650.2084,0,0,0,0.00062021,0.001119574,0.0534,0,-0.044626077,0,0
DAQ2,DAQ2,0,0,1650.2618,0,0,0,0.000620938,0.001118466,0.027,0,0,0,0
K17_3A1,K17_3A1,0,0,1650.2888,0,0,0,0.000621683,0.001117233,0.3312,0,0,0,0
XC17302,XC17302,0,0,1650.62,0,0,0,0.00063086,0.001101845,0,0,0,0,0
K17_3A2,K17_3A2,0,0,1650.62,0,0,0,0.00063086,0.001101845,0.25,0,0,0,0
YC17303,YC17303,0,0,1650.87,0,0,0,0.00063802,0.001090286,0,0,0,0,0
K17_3A3,K17_3A3,0,0,1650.87,0,0,0,0.00063802,0.001090286,2.4629,0,0,0,0
K17_3B,K17_3B,0,0,1653.3329,0,0,0,0.000717501,0.000978659,3.0441,0,0,0,0
K17_3C,K17_3C,0,0,1656.377,0,0,0,0.000832924,0.000848694,3.0441,0,0,0,0
K17_3D,K17_3D,0,0,1659.4211,0,0,0,0.000960521,0.000731471,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1662.4652,0,0,0,0.00109569,0.000633461,0.0342,0,0,0,0
Q17401,Q17401,0,0,1662.4994,0,0,0,0.001097271,0.000632521,0.0534,0,0.041160985,0,0
BPM17401,BPM17401,0,0,1662.5528,0,0,0,0.001098536,0.000631754,0,0,0,0,0
Q17401,Q17401,0,0,1662.5528,0,0,0,0.001098536,0.000631754,0.0534,0,0.041160985,0,0
DAQ2,DAQ2,0,0,1662.6062,0,0,0,0.001097388,0.000632386,0.027,0,0,0,0
K17_4A1,K17_4A1,0,0,1662.6332,0,0,0,0.001096198,0.000633059,0.3268,0,0,0,0
XC17402,XC17402,0,0,1662.96,0,0,0,0.001081557,0.000641224,0,0,0,0,0
K17_4A2,K17_4A2,0,0,1662.96,0,0,0,0.001081557,0.000641224,0.25,0,0,0,0
YC17403,YC17403,0,0,1663.21,0,0,0,0.001070412,0.000647682,0,0,0,0,0
K17_4A3,K17_4A3,0,0,1663.21,0,0,0,0.001070412,0.000647682,2.4673,0,0,0,0
K17_4B,K17_4B,0,0,1665.6773,0,0,0,0.000962698,0.000719721,3.0441,0,0,0,0
K17_4C,K17_4C,0,0,1668.7214,0,0,0,0.000837822,0.000824978,3.0441,0,0,0,0
K17_4D,K17_4D,0,0,1671.7655,0,0,0,0.000725604,0.000942273,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1674.8096,0,0,0,0.000632219,0.001067324,0.0342,0,0,0,0
Q17501,Q17501,0,0,1674.8438,0,0,0,0.000631326,0.001068792,0.0534,0,-0.040178079,0,0
BPM17501,BPM17501,0,0,1674.8972,0,0,0,0.000630616,0.001069938,0,0,0,0,0
Q17501,Q17501,0,0,1674.8972,0,0,0,0.000630616,0.001069938,0.0534,0,-0.040178079,0,0
DAQ2,DAQ2,0,0,1674.9506,0,0,0,0.000631267,0.001068792,0.027,0,0,0,0
K17_5A1,K17_5A1,0,0,1674.9776,0,0,0,0.000631942,0.001067632,0.3324,0,0,0,0
XC17502,XC17502,0,0,1675.31,0,0,0,0.000640258,0.001053131,0,0,0,0,0
K17_5A2,K17_5A2,0,0,1675.31,0,0,0,0.000640258,0.001053131,0.3841,0,0,0,0
YC17503,YC17503,0,0,1675.6941,0,0,0,0.000650244,0.001036466,0,0,0,0,0
